Time,ResponseTimeInms
14:04:17,250.058
14:04:18,249.505
14:04:20,249.523
14:04:21,249.134
14:04:22,249.103
14:04:24,248.485
14:04:25,248.538
14:04:26,247.768
14:04:28,247.739
14:04:29,247.935
14:04:30,247.433
14:04:32,248.416
14:04:33,247.877
14:04:35,247.828
14:04:36,248.127
14:04:37,247.748
14:04:39,248.705
14:04:40,248.913
14:04:42,248.44
14:04:43,247.633
14:04:44,247.009
14:04:45,246.991
14:04:47,246.521
14:04:48,246.584
14:04:49,246.158
14:04:51,246.218
14:04:52,246.41
14:04:53,245.917
14:04:55,245.242
14:04:56,244.668
14:04:57,244.068
14:04:58,243.432
14:05:00,242.843
14:05:01,242.929
14:05:02,242.92
14:05:04,243.066
14:05:05,243.322
14:05:07,243.632
14:05:08,243.707
14:05:09,243.483
14:05:11,243.658
14:05:12,243.841
14:05:14,244.682
14:05:15,244.226
14:05:17,244.336
14:05:18,243.987
14:05:19,244.089
14:05:21,244.076
14:05:22,243.975
14:05:24,244.396
14:05:25,244.008
14:05:26,243.302
14:05:27,242.893
14:05:29,243.061
14:05:30,242.363
14:05:31,242.439
14:05:33,241.931
14:05:34,242.048
14:05:35,242.213
14:05:37,242.468
14:05:38,242.777
14:05:40,243
14:05:41,243.3
14:05:42,242.89
14:05:44,242.953
14:05:45,242.496
14:05:46,241.875
14:05:48,241.95
14:05:49,242.216
14:05:51,242.496
14:05:52,242.575
14:05:53,242.767
14:05:55,242.947
14:05:56,242.598
14:05:58,243.351
14:05:59,243.451
14:06:01,243.727
14:06:02,243.802
14:06:03,243.933
14:06:05,244.252
14:06:06,243.893
14:06:08,243.801
14:06:09,243.945
14:06:10,244.296
14:06:12,243.855
14:06:13,243.946
14:06:15,244.011
14:06:16,243.594
14:06:17,243.746
14:06:19,243.9
14:06:20,243.505
14:06:21,243.486
14:06:23,243.226
14:06:24,243.37
14:06:25,243.407
14:06:27,243.552
14:06:28,243.76
14:06:30,243.847
14:06:31,244.007
14:06:32,243.645
14:06:34,243.629
14:06:35,243.373
14:06:36,242.805
14:06:38,242.929
14:06:39,243.027
14:06:40,242.635
14:06:42,242.721
14:06:43,242.997
14:06:45,243.084
14:06:46,243.193
14:06:47,242.92
14:06:49,242.52
14:06:50,243.152
14:06:52,243.378
14:06:53,243.105
14:06:54,243.729
14:06:56,243.352
14:06:57,242.929
14:06:58,243.052
14:07:00,243.671
14:07:01,243.36
14:07:03,243.292
14:07:04,243.54
14:07:06,243.78
14:07:07,243.403
14:07:08,242.994
14:07:10,243.615
14:07:11,243.761
14:07:12,243.461
14:07:14,242.984
14:07:15,242.579
14:07:16,242.096
14:07:17,242.121
14:07:19,241.802
14:07:20,241.502
14:07:21,242.043
14:07:23,242.3
14:07:24,242.399
14:07:26,242.632
14:07:27,242.697
14:07:29,242.477
14:07:30,242.593
14:07:31,242.042
14:07:33,242.192
14:07:34,241.74
14:07:35,241.452
14:07:36,241.389
14:07:38,241.544
14:07:39,241.289
14:07:41,241.353
14:07:42,241.472
14:07:43,241.561
14:07:45,241.353
14:07:46,241.288
14:07:47,241.104
14:07:49,241.049
14:07:50,241.179
14:07:52,241.379
14:07:53,241.238
14:07:54,241.814
14:07:56,241.49
14:07:57,241.46
14:07:59,241.688
14:08:00,242.379
14:08:02,242.501
14:08:03,242.177
14:08:04,241.754
14:08:06,242.291
14:08:07,242.443
14:08:09,242.581
14:08:10,242.709
14:08:11,243.003
14:08:13,242.747
14:08:14,242.797
14:08:16,242.847
14:08:17,243.022
14:08:18,242.738
14:08:20,242.726
14:08:21,242.878
14:08:22,242.978
14:08:24,243.164
14:08:25,242.841
14:08:27,242.839
14:08:28,242.96
14:08:29,243.083
14:08:31,242.774
14:08:32,242.345
14:08:33,242.392
14:08:35,242.586
14:08:36,242.324
14:08:37,242.399
14:08:39,242.448
14:08:40,242.59
14:08:42,242.753
14:08:43,242.868
14:08:44,242.63
14:08:46,242.654
14:08:47,242.799
14:08:49,242.527
14:08:50,242.61
14:08:51,242.798
14:08:53,242.849
14:08:54,242.626
14:08:55,242.563
14:08:57,242.435
14:08:58,242.528
14:08:59,242.151
14:09:01,241.776
14:09:02,241.441
14:09:03,241.095
14:09:05,241.207
14:09:06,241.241
14:09:07,240.96
14:09:08,240.639
14:09:10,241.146
14:09:11,241.2
14:09:13,240.961
14:09:14,240.632
14:09:15,240.704
14:09:17,240.454
14:09:18,240.465
14:09:19,240.629
14:09:21,240.818
14:09:22,240.517
14:09:23,240.133
14:09:25,239.774
14:09:26,239.4
14:09:27,239.122
14:09:28,238.771
14:09:30,238.467
14:09:31,238.539
14:09:32,238.294
14:09:34,238.421
14:09:35,238.87
14:09:36,238.673
14:09:38,238.317
14:09:39,238.297
14:09:41,238.428
14:09:42,238.273
14:09:43,238.765
14:09:45,238.935
14:09:46,238.681
14:09:47,238.654
14:09:49,238.433
14:09:50,238.405
14:09:52,238.578
14:09:53,238.767
14:09:54,238.628
14:09:56,238.995
14:09:57,239.191
14:09:59,239.288
14:10:00,238.977
14:10:01,239.111
14:10:03,239.198
14:10:04,239.074
14:10:06,239.161
14:10:07,239.132
14:10:08,238.978
14:10:10,239.359
14:10:11,239.602
14:10:13,239.31
14:10:14,239.292
14:10:15,239.137
14:10:17,239.222
14:10:18,239.246
14:10:19,239.007
14:10:21,239.127
14:10:22,239.116
14:10:23,238.839
14:10:25,238.909
14:10:26,239.048
14:10:27,238.898
14:10:29,238.948
14:10:30,238.69
14:10:32,238.755
14:10:33,238.506
14:10:34,238.57
14:10:36,238.613
14:10:37,238.68
14:10:38,238.845
14:10:40,238.682
14:10:41,238.64
14:10:43,238.801
14:10:44,238.892
14:10:45,239.046
14:10:47,238.832
14:10:48,238.885
14:10:50,239.004
14:10:51,239.184
14:10:52,238.973
14:10:53,238.715
14:10:55,238.766
14:10:56,238.876
14:10:58,239.027
14:10:59,239.153
14:11:00,238.922
14:11:02,238.955
14:11:03,238.795
14:11:05,238.89
14:11:06,238.951
14:11:07,239.073
14:11:09,238.809
14:11:10,238.809
14:11:11,238.901
14:11:13,238.998
14:11:14,238.774
14:11:15,238.457
14:11:17,238.147
14:11:18,238.196
14:11:19,238.246
14:11:21,238.327
14:11:22,237.964
14:11:24,238.217
14:11:25,238.012
14:11:26,237.699
14:11:27,237.773
14:11:29,237.878
14:11:30,237.699
14:11:31,237.385
14:11:33,237.173
14:11:34,236.959
14:11:35,237.012
14:11:37,236.778
14:11:38,236.753
14:11:39,236.54
14:11:41,236.529
14:11:42,236.679
14:11:43,236.732
14:11:45,236.882
14:11:46,236.671
14:11:48,236.695
14:11:49,236.77
14:11:50,236.577
14:11:51,236.3
14:11:53,236.305
14:11:54,236.409
14:11:56,236.169
14:11:57,236.165
14:11:58,236.03
14:12:00,236.062
14:12:01,236.179
14:12:02,236.305
14:12:04,236.141
14:12:05,235.858
14:12:06,235.589
14:12:08,235.571
14:12:09,235.67
14:12:10,235.507
14:12:12,235.508
14:12:13,235.669
14:12:15,235.717
14:12:16,235.587
14:12:17,235.93
14:12:19,235.735
14:12:20,236.061
14:12:22,236.222
14:12:23,236.022
14:12:24,235.757
14:12:25,235.57
14:12:27,235.625
14:12:28,235.612
14:12:30,235.46
14:12:31,235.233
14:12:32,234.982
14:12:33,235.011
14:12:35,235.113
14:12:36,235.23
14:12:38,235.31
14:12:39,235.435
14:12:41,235.541
14:12:42,235.64
14:12:43,235.504
14:12:45,235.531
14:12:46,235.328
14:12:47,235.058
14:12:48,234.839
14:12:50,234.855
14:12:51,234.949
14:12:52,234.78
14:12:54,234.767
14:12:55,234.648
14:12:56,234.397
14:12:58,234.393
14:12:59,234.197
14:13:00,234.205
14:13:02,234.038
14:13:03,233.83
14:13:04,233.9
14:13:06,233.988
14:13:07,234.072
14:13:09,234.172
14:13:10,234.043
14:13:11,234.082
14:13:13,234.118
14:13:14,233.959
14:13:15,233.976
14:13:17,234.118
14:13:18,233.956
14:13:20,234.003
14:13:21,233.988
14:13:22,233.729
14:13:23,233.549
14:13:25,233.376
14:13:26,233.357
14:13:27,233.234
14:13:29,233.237
14:13:30,233.38
14:13:32,233.48
14:13:33,233.579
14:13:34,233.693
14:13:36,233.807
14:13:37,233.874
14:13:39,233.988
14:13:40,234.089
14:13:42,234.278
14:13:43,234.35
14:13:44,234.226
14:13:46,234.225
14:13:47,234.314
14:13:48,234.139
14:13:50,234.151
14:13:51,234.042
14:13:52,234.023
14:13:54,233.901
14:13:55,233.707
14:13:57,234.008
14:13:58,233.853
14:13:59,233.605
14:14:00,233.462
14:14:02,233.561
14:14:03,233.301
14:14:04,233.373
14:14:06,233.499
14:14:07,233.561
14:14:09,233.624
14:14:10,233.794
14:14:11,233.892
14:14:13,234.045
14:14:14,234.116
14:14:16,233.973
14:14:17,234
14:14:18,233.875
14:14:20,233.651
14:14:21,233.7
14:14:22,233.803
14:14:24,233.884
14:14:25,233.797
14:14:26,233.815
14:14:28,233.631
14:14:29,233.636
14:14:30,233.515
14:14:32,233.329
14:14:33,233.603
14:14:35,233.73
14:14:36,233.586
14:14:37,233.367
14:14:39,233.405
14:14:40,233.455
14:14:41,233.308
14:14:43,233.305
14:14:44,233.406
14:14:45,233.256
14:14:47,233.305
14:14:48,233.161
14:14:49,233.026
14:14:51,233.029
14:14:52,232.933
14:14:53,232.96
14:14:55,233.015
14:14:56,233.117
14:14:58,233.182
14:14:59,233.379
14:15:01,233.756
14:15:02,233.857
14:15:03,233.687
14:15:05,233.724
14:15:06,233.466
14:15:07,233.554
14:15:09,233.348
14:15:10,233.179
14:15:11,233.019
14:15:13,233.296
14:15:14,233.386
14:15:16,233.476
14:15:17,233.274
14:15:18,233.096
14:15:20,233.14
14:15:21,232.917
14:15:22,232.751
14:15:23,232.781
14:15:25,232.827
14:15:26,232.978
14:15:28,233.018
14:15:29,232.942
14:15:30,232.718
14:15:32,232.799
14:15:33,232.898
14:15:34,232.741
14:15:35,232.496
14:15:37,232.323
14:15:38,232.333
14:15:40,232.47
14:15:41,232.509
14:15:42,232.608
14:15:44,232.447
14:15:45,232.282
14:15:47,232.587
14:15:48,232.633
14:15:49,232.717
14:15:51,232.611
14:15:52,232.88
14:15:54,232.778
14:15:55,232.578
14:15:56,232.604
14:15:57,232.441
14:15:59,232.467
14:16:00,232.552
14:16:02,232.631
14:16:03,232.544
14:16:04,232.583
14:16:06,232.435
14:16:07,232.482
14:16:08,232.269
14:16:10,232.28
14:16:11,232.19
14:16:12,232.457
14:16:14,232.552
14:16:15,232.421
14:16:17,232.733
14:16:18,232.782
14:16:20,232.877
14:16:21,232.774
14:16:23,233.006
14:16:24,232.906
14:16:25,232.92
14:16:27,233.012
14:16:28,232.869
14:16:29,232.883
14:16:31,232.761
14:16:32,232.847
14:16:33,232.874
14:16:35,233.124
14:16:36,233.038
14:16:38,233.123
14:16:39,232.918
14:16:40,232.755
14:16:41,232.59
14:16:43,232.37
14:16:44,232.378
14:16:45,232.316
14:16:47,232.363
14:16:48,232.425
14:16:50,232.54
14:16:51,232.598
14:16:52,232.709
14:16:54,232.782
14:16:55,232.869
14:16:57,232.746
14:16:58,232.784
14:16:59,232.637
14:17:01,232.699
14:17:02,232.735
14:17:04,232.811
14:17:05,232.897
14:17:06,232.996
14:17:08,233.089
14:17:09,233.173
14:17:11,233.224
14:17:12,233.315
14:17:14,233.38
14:17:15,233.463
14:17:16,233.373
14:17:18,233.623
14:17:19,233.733
14:17:21,233.807
14:17:22,233.688
14:17:24,233.893
14:17:25,233.991
14:17:26,234.091
14:17:28,234.19
14:17:29,234.262
14:17:31,234.131
14:17:32,233.934
14:17:33,234.218
14:17:35,234.115
14:17:36,234.126
14:17:38,234.211
14:17:39,234.307
14:17:40,234.358
14:17:42,234.432
14:17:43,234.508
14:17:45,234.387
14:17:46,234.386
14:17:47,234.504
14:17:49,234.564
14:17:50,234.38
14:17:51,234.404
14:17:53,234.463
14:17:54,234.272
14:17:56,234.322
14:17:57,234.412
14:17:58,234.278
14:18:00,234.325
14:18:01,234.414
14:18:02,234.482
14:18:04,234.572
14:18:05,234.67
14:18:07,234.743
14:18:08,234.801
14:18:10,234.85
14:18:11,234.936
14:18:13,235.051
14:18:14,235.133
14:18:15,235.188
14:18:17,235.311
14:18:18,235.366
14:18:20,235.408
14:18:21,235.507
14:18:23,235.601
14:18:24,235.659
14:18:25,235.718
14:18:27,235.564
14:18:28,235.595
14:18:30,235.736
14:18:31,235.744
14:18:32,235.824
14:18:34,235.89
14:18:35,236.015
14:18:37,235.872
14:18:38,235.709
14:18:39,235.742
14:18:41,235.762
14:18:42,235.671
14:18:43,235.699
14:18:44,235.533
14:18:46,235.564
14:18:47,235.449
14:18:48,235.242
14:18:50,235.306
14:18:51,235.343
14:18:53,235.23
14:18:54,235.228
